scope,group,model,target,signal,constant,spearman,spearman_lo,spearman_hi,auroc,auroc_lo,auroc_hi,partial,partial_lo,partial_hi,n
family,noise,dae_lam1w5_seed1,e_mse,b,False,-0.0215,,,0.4910,,,,,,40000
family,noise,dae_lam1w5_seed1,e_mse,g,False,0.7686,,,0.8918,,,0.7738,,,40000
family,noise,dae_lam1w5_seed1,e_mse,d,False,0.6617,,,0.8337,,,0.6616,,,40000
family,noise,dae_lam1w5_seed1,e_mse,r_A,False,0.6617,,,0.8337,,,0.6616,,,40000
family,noise,dae_lam1w5_seed1,e_mse,div,False,-0.0187,,,0.4458,,,-0.0144,,,40000
family,noise,dae_lam1w5_seed1,e_mse,g_lin,False,0.7212,,,0.8660,,,0.7211,,,40000
family,noise,dae_lam1w5_seed1,e_mse,sure,False,0.8318,,,0.9188,,,0.8317,,,40000
family,noise,dae_lam1w5_seed1,e_mse,b@level,False,0.2733,,,0.6053,,,0.2733,,,40000
family,noise,dae_lam1w5_seed1,e_mse,g@level,False,0.5084,,,0.7555,,,0.5085,,,40000
family,noise,dae_lam1w5_seed1,e_mse,d@level,False,0.5084,,,0.7555,,,0.5085,,,40000
family,noise,dae_lam1w5_seed1,e_mse,r_A@level,False,0.5084,,,0.7555,,,0.5085,,,40000
family,noise,dae_lam1w5_seed1,e_mse,div@level,False,-0.5084,,,0.2445,,,-0.5085,,,40000
family,noise,dae_lam1w5_seed1,e_mse,g_lin@level,False,0.5084,,,0.7555,,,0.5085,,,40000
family,noise,dae_lam1w5_seed1,e_mse,sure@level,False,0.5084,,,0.7555,,,0.5085,,,40000
family,noise,dae_lam1w5_seed2,e_mse,b,False,0.0148,,,0.5278,,,,,,40000
family,noise,dae_lam1w5_seed2,e_mse,g,False,0.6698,,,0.8283,,,0.6699,,,40000
family,noise,dae_lam1w5_seed2,e_mse,d,False,0.5277,,,0.7325,,,0.5278,,,40000
family,noise,dae_lam1w5_seed2,e_mse,r_A,False,0.5277,,,0.7325,,,0.5278,,,40000
family,noise,dae_lam1w5_seed2,e_mse,div,False,0.0964,,,0.5442,,,0.0960,,,40000
family,noise,dae_lam1w5_seed2,e_mse,g_lin,False,0.7014,,,0.8354,,,0.7074,,,40000
family,noise,dae_lam1w5_seed2,e_mse,sure,False,0.7880,,,0.8993,,,0.7879,,,40000
family,noise,dae_lam1w5_seed2,e_mse,b@level,False,0.2092,,,0.5700,,,0.2092,,,40000
family,noise,dae_lam1w5_seed2,e_mse,g@level,False,0.3549,,,0.6415,,,0.3550,,,40000
family,noise,dae_lam1w5_seed2,e_mse,d@level,False,0.3549,,,0.6415,,,0.3550,,,40000
family,noise,dae_lam1w5_seed2,e_mse,r_A@level,False,0.3549,,,0.6415,,,0.3550,,,40000
family,noise,dae_lam1w5_seed2,e_mse,div@level,False,0.0157,,,0.4854,,,0.0157,,,40000
family,noise,dae_lam1w5_seed2,e_mse,g_lin@level,False,0.3549,,,0.6415,,,0.3550,,,40000
family,noise,dae_lam1w5_seed2,e_mse,sure@level,False,0.3549,,,0.6415,,,0.3550,,,40000
family,blur,radial,e_mse,b,False,0.1992,,,0.6210,,,,,,40000
family,blur,radial,e_mse,g,True,,,,0.5000,,,,,,40000
family,blur,radial,e_mse,d,False,0.5631,,,0.7663,,,0.5741,,,40000
family,blur,radial,e_mse,r_A,False,0.6293,,,0.7985,,,0.6239,,,40000
family,blur,radial,e_mse,b@level,False,-0.8134,,,0.1560,,,-0.8356,,,40000
family,blur,radial,e_mse,g@level,True,,,,0.5000,,,,,,40000
family,blur,radial,e_mse,d@level,False,0.8134,,,0.8440,,,0.8356,,,40000
family,blur,radial,e_mse,r_A@level,False,0.8134,,,0.8440,,,0.8356,,,40000
family,blur,pca64,e_mse,b,False,0.2829,,,0.6742,,,,,,40000
family,blur,pca64,e_mse,g,True,,,,0.5000,,,,,,40000
family,blur,pca64,e_mse,d,False,-0.1878,,,0.4311,,,-0.2479,,,40000
family,blur,pca64,e_mse,r_A,False,0.3417,,,0.7187,,,0.2413,,,40000
family,blur,pca64,e_mse,b@level,False,-0.6519,,,0.2020,,,-0.6874,,,40000
family,blur,pca64,e_mse,g@level,True,,,,0.5000,,,,,,40000
family,blur,pca64,e_mse,d@level,False,-0.6519,,,0.2020,,,-0.6874,,,40000
family,blur,pca64,e_mse,r_A@level,False,-0.1568,,,0.5189,,,-0.1644,,,40000
family,blur,dae_lam0_seed0,e_mse,b,False,0.1149,,,0.6149,,,,,,40000
family,blur,dae_lam0_seed0,e_mse,g,False,0.7113,,,0.8383,,,0.7417,,,40000
family,blur,dae_lam0_seed0,e_mse,d,False,0.5798,,,0.7854,,,0.6868,,,40000
family,blur,dae_lam0_seed0,e_mse,r_A,False,0.6108,,,0.8254,,,0.6271,,,40000
family,blur,dae_lam0_seed0,e_mse,b@level,False,-0.7194,,,0.1614,,,-0.7274,,,40000
family,blur,dae_lam0_seed0,e_mse,g@level,False,0.7194,,,0.8386,,,0.7274,,,40000
family,blur,dae_lam0_seed0,e_mse,d@level,False,0.5965,,,0.7120,,,0.6028,,,40000
family,blur,dae_lam0_seed0,e_mse,r_A@level,False,0.3212,,,0.7564,,,0.3248,,,40000
family,blur,dae_lam0_seed1,e_mse,b,False,0.1137,,,0.6124,,,,,,40000
family,blur,dae_lam0_seed1,e_mse,g,False,0.7282,,,0.8409,,,0.7450,,,40000
family,blur,dae_lam0_seed1,e_mse,d,False,0.6047,,,0.7920,,,0.7000,,,40000
family,blur,dae_lam0_seed1,e_mse,r_A,False,0.6396,,,0.8329,,,0.6508,,,40000
family,blur,dae_lam0_seed1,e_mse,b@level,False,-0.7139,,,0.1651,,,-0.7217,,,40000
family,blur,dae_lam0_seed1,e_mse,g@level,False,0.7139,,,0.8349,,,0.7217,,,40000
family,blur,dae_lam0_seed1,e_mse,d@level,False,0.5903,,,0.7110,,,0.5965,,,40000
family,blur,dae_lam0_seed1,e_mse,r_A@level,False,0.3199,,,0.7529,,,0.3234,,,40000
family,blur,dae_lam0_seed2,e_mse,b,False,0.1118,,,0.6107,,,,,,40000
family,blur,dae_lam0_seed2,e_mse,g,False,0.7109,,,0.8184,,,0.7066,,,40000
family,blur,dae_lam0_seed2,e_mse,d,False,0.6212,,,0.7991,,,0.7250,,,40000
family,blur,dae_lam0_seed2,e_mse,r_A,False,0.6460,,,0.8236,,,0.6505,,,40000
family,blur,dae_lam0_seed2,e_mse,b@level,False,-0.6708,,,0.1926,,,-0.6781,,,40000
family,blur,dae_lam0_seed2,e_mse,g@level,False,0.6708,,,0.8074,,,0.6781,,,40000
family,blur,dae_lam0_seed2,e_mse,d@level,False,0.6708,,,0.8074,,,0.6781,,,40000
family,blur,dae_lam0_seed2,e_mse,r_A@level,False,0.3048,,,0.7256,,,0.3081,,,40000
family,blur,dae_lam1_seed0,e_mse,b,False,0.5498,,,0.8898,,,,,,40000
family,blur,dae_lam1_seed0,e_mse,g,False,0.7414,,,0.8597,,,0.7250,,,40000
family,blur,dae_lam1_seed0,e_mse,d,False,0.9015,,,0.9770,,,0.8788,,,40000
family,blur,dae_lam1_seed0,e_mse,r_A,False,0.9034,,,0.9737,,,0.8696,,,40000
family,blur,dae_lam1_seed0,e_mse,b@level,False,-0.0001,,,0.5000,,,-0.0170,,,40000
family,blur,dae_lam1_seed0,e_mse,g@level,False,-0.0001,,,0.5000,,,-0.0170,,,40000
family,blur,dae_lam1_seed0,e_mse,d@level,False,-0.0001,,,0.5000,,,-0.0170,,,40000
family,blur,dae_lam1_seed0,e_mse,r_A@level,False,-0.0001,,,0.5000,,,-0.0170,,,40000
family,blur,dae_lam1w5_seed0,e_mse,b,False,0.1199,,,0.6059,,,,,,40000
family,blur,dae_lam1w5_seed0,e_mse,g,False,0.6866,,,0.8389,,,0.7076,,,40000
family,blur,dae_lam1w5_seed0,e_mse,d,False,0.6180,,,0.8098,,,0.7307,,,40000
family,blur,dae_lam1w5_seed0,e_mse,r_A,False,0.5894,,,0.8054,,,0.5992,,,40000
family,blur,dae_lam1w5_seed0,e_mse,b@level,False,-0.6336,,,0.2121,,,-0.6415,,,40000
family,blur,dae_lam1w5_seed0,e_mse,g@level,False,0.6336,,,0.7879,,,0.6415,,,40000
family,blur,dae_lam1w5_seed0,e_mse,d@level,False,0.6336,,,0.7879,,,0.6415,,,40000
family,blur,dae_lam1w5_seed0,e_mse,r_A@level,False,0.3161,,,0.7225,,,0.3200,,,40000
family,blur,dae_lam1w5_seed1,e_mse,b,False,0.0992,,,0.5847,,,,,,40000
family,blur,dae_lam1w5_seed1,e_mse,g,False,0.6822,,,0.8321,,,0.7053,,,40000
family,blur,dae_lam1w5_seed1,e_mse,d,False,0.6341,,,0.8168,,,0.7380,,,40000
family,blur,dae_lam1w5_seed1,e_mse,r_A,False,0.5499,,,0.7860,,,0.5545,,,40000
family,blur,dae_lam1w5_seed1,e_mse,b@level,False,-0.5563,,,0.2536,,,-0.5618,,,40000
family,blur,dae_lam1w5_seed1,e_mse,g@level,False,0.5563,,,0.7464,,,0.5618,,,40000
family,blur,dae_lam1w5_seed1,e_mse,d@level,False,0.5563,,,0.7464,,,0.5618,,,40000
family,blur,dae_lam1w5_seed1,e_mse,r_A@level,False,-0.0160,,,0.5459,,,-0.0164,,,40000
family,blur,dae_lam1w5_seed2,e_mse,b,False,0.1378,,,0.6107,,,,,,40000
family,blur,dae_lam1w5_seed2,e_mse,g,False,0.6658,,,0.8321,,,0.6596,,,40000
family,blur,dae_lam1w5_seed2,e_mse,d,False,0.6664,,,0.8272,,,0.7639,,,40000
family,blur,dae_lam1w5_seed2,e_mse,r_A,False,0.6085,,,0.8151,,,0.6103,,,40000
family,blur,dae_lam1w5_seed2,e_mse,b@level,False,-0.5478,,,0.2571,,,-0.5568,,,40000
family,blur,dae_lam1w5_seed2,e_mse,g@level,False,0.5478,,,0.7429,,,0.5568,,,40000
family,blur,dae_lam1w5_seed2,e_mse,d@level,False,0.5478,,,0.7429,,,0.5568,,,40000
family,blur,dae_lam1w5_seed2,e_mse,r_A@level,False,-0.0359,,,0.5389,,,-0.0366,,,40000
family,pixel_mask,radial,e_mse,b,False,0.2069,,,0.5376,,,,,,30000
family,pixel_mask,radial,e_mse,g,True,,,,0.5000,,,,,,30000
family,pixel_mask,radial,e_mse,d,False,0.4883,,,0.7960,,,0.4889,,,30000
family,pixel_mask,radial,e_mse,r_A,False,0.1224,,,0.5859,,,0.0315,,,30000
family,pixel_mask,radial,e_mse,b@level,False,-0.5165,,,0.2137,,,-0.9098,,,30000
family,pixel_mask,radial,e_mse,g@level,True,,,,0.5000,,,,,,30000
family,pixel_mask,radial,e_mse,d@level,False,0.5165,,,0.7863,,,0.9098,,,30000
family,pixel_mask,radial,e_mse,r_A@level,False,-0.5165,,,0.2137,,,-0.9098,,,30000
family,pixel_mask,pca64,e_mse,b,False,-0.0803,,,0.4445,,,,,,30000
family,pixel_mask,pca64,e_mse,g,True,,,,0.5000,,,,,,30000
family,pixel_mask,pca64,e_mse,d,False,0.4939,,,0.7220,,,0.9289,,,30000
family,pixel_mask,pca64,e_mse,r_A,False,0.2814,,,0.6171,,,0.7921,,,30000
family,pixel_mask,pca64,e_mse,b@level,False,-0.7253,,,0.1590,,,-0.9131,,,30000
family,pixel_mask,pca64,e_mse,g@level,True,,,,0.5000,,,,,,30000
family,pixel_mask,pca64,e_mse,d@level,False,-0.2968,,,0.2623,,,-0.2908,,,30000
family,pixel_mask,pca64,e_mse,r_A@level,False,-0.7253,,,0.1590,,,-0.9131,,,30000
family,pixel_mask,dae_lam0_seed0,e_mse,b,False,-0.1665,,,0.4261,,,,,,30000
family,pixel_mask,dae_lam0_seed0,e_mse,g,False,0.4574,,,0.7223,,,0.5906,,,30000
family,pixel_mask,dae_lam0_seed0,e_mse,d,False,0.3573,,,0.6647,,,0.9009,,,30000
family,pixel_mask,dae_lam0_seed0,e_mse,r_A,False,0.3726,,,0.6784,,,0.8799,,,30000
family,pixel_mask,dae_lam0_seed0,e_mse,b@level,False,-0.7834,,,0.1496,,,-0.9228,,,30000
family,pixel_mask,dae_lam0_seed0,e_mse,g@level,False,0.4778,,,0.5940,,,0.4565,,,30000
family,pixel_mask,dae_lam0_seed0,e_mse,d@level,False,-0.3056,,,0.2436,,,-0.2633,,,30000
family,pixel_mask,dae_lam0_seed0,e_mse,r_A@level,False,-0.3056,,,0.2436,,,-0.2633,,,30000
family,pixel_mask,dae_lam0_seed1,e_mse,b,False,-0.1724,,,0.4232,,,,,,30000
family,pixel_mask,dae_lam0_seed1,e_mse,g,False,0.5393,,,0.7820,,,0.6183,,,30000
family,pixel_mask,dae_lam0_seed1,e_mse,d,False,0.3685,,,0.6706,,,0.9042,,,30000
family,pixel_mask,dae_lam0_seed1,e_mse,r_A,False,0.3661,,,0.6733,,,0.8715,,,30000
family,pixel_mask,dae_lam0_seed1,e_mse,b@level,False,-0.7848,,,0.1483,,,-0.9202,,,30000
family,pixel_mask,dae_lam0_seed1,e_mse,g@level,False,0.7848,,,0.8517,,,0.9202,,,30000
family,pixel_mask,dae_lam0_seed1,e_mse,d@level,False,-0.3021,,,0.2409,,,-0.2570,,,30000
family,pixel_mask,dae_lam0_seed1,e_mse,r_A@level,False,-0.3021,,,0.2409,,,-0.2570,,,30000
family,pixel_mask,dae_lam0_seed2,e_mse,b,False,-0.1957,,,0.4076,,,,,,30000
family,pixel_mask,dae_lam0_seed2,e_mse,g,False,0.5301,,,0.7762,,,0.5637,,,30000
family,pixel_mask,dae_lam0_seed2,e_mse,d,False,0.3572,,,0.6646,,,0.9049,,,30000
family,pixel_mask,dae_lam0_seed2,e_mse,r_A,False,0.3337,,,0.6508,,,0.8540,,,30000
family,pixel_mask,dae_lam0_seed2,e_mse,b@level,False,-0.7963,,,0.1400,,,-0.9184,,,30000
family,pixel_mask,dae_lam0_seed2,e_mse,g@level,False,0.7963,,,0.8600,,,0.9184,,,30000
family,pixel_mask,dae_lam0_seed2,e_mse,d@level,False,-0.3164,,,0.2244,,,-0.2632,,,30000
family,pixel_mask,dae_lam0_seed2,e_mse,r_A@level,False,-0.3164,,,0.2244,,,-0.2632,,,30000
family,pixel_mask,dae_lam1_seed0,e_mse,b,False,0.3496,,,0.7593,,,,,,30000
family,pixel_mask,dae_lam1_seed0,e_mse,g,False,0.2906,,,0.6412,,,0.3469,,,30000
family,pixel_mask,dae_lam1_seed0,e_mse,d,False,0.9012,,,0.9859,,,0.9127,,,30000
family,pixel_mask,dae_lam1_seed0,e_mse,r_A,False,0.4291,,,0.7235,,,0.2688,,,30000
family,pixel_mask,dae_lam1_seed0,e_mse,b@level,False,-0.0000,,,0.5000,,,-0.3419,,,30000
family,pixel_mask,dae_lam1_seed0,e_mse,g@level,False,0.0000,,,0.5000,,,0.3419,,,30000
family,pixel_mask,dae_lam1_seed0,e_mse,d@level,False,0.0000,,,0.5000,,,0.3419,,,30000
family,pixel_mask,dae_lam1_seed0,e_mse,r_A@level,False,-0.0000,,,0.5000,,,-0.3419,,,30000
family,pixel_mask,dae_lam1w5_seed0,e_mse,b,False,-0.1322,,,0.4352,,,,,,30000
family,pixel_mask,dae_lam1w5_seed0,e_mse,g,False,0.5007,,,0.7522,,,0.5761,,,30000
family,pixel_mask,dae_lam1w5_seed0,e_mse,d,False,0.3869,,,0.6745,,,0.9057,,,30000
family,pixel_mask,dae_lam1w5_seed0,e_mse,r_A,False,0.3700,,,0.6747,,,0.8687,,,30000
family,pixel_mask,dae_lam1w5_seed0,e_mse,b@level,False,-0.7576,,,0.1544,,,-0.9144,,,30000
family,pixel_mask,dae_lam1w5_seed0,e_mse,g@level,False,0.7576,,,0.8456,,,0.9144,,,30000
family,pixel_mask,dae_lam1w5_seed0,e_mse,d@level,False,-0.2972,,,0.2529,,,-0.2687,,,30000
family,pixel_mask,dae_lam1w5_seed0,e_mse,r_A@level,False,-0.2972,,,0.2529,,,-0.2687,,,30000
family,pixel_mask,dae_lam1w5_seed1,e_mse,b,False,-0.1179,,,0.4447,,,,,,30000
family,pixel_mask,dae_lam1w5_seed1,e_mse,g,False,0.4045,,,0.6842,,,0.4711,,,30000
family,pixel_mask,dae_lam1w5_seed1,e_mse,d,False,0.4010,,,0.6871,,,0.9069,,,30000
family,pixel_mask,dae_lam1w5_seed1,e_mse,r_A,False,0.3563,,,0.6704,,,0.8612,,,30000
family,pixel_mask,dae_lam1w5_seed1,e_mse,b@level,False,-0.7471,,,0.1600,,,-0.9116,,,30000
family,pixel_mask,dae_lam1w5_seed1,e_mse,g@level,False,0.7471,,,0.8400,,,0.9116,,,30000
family,pixel_mask,dae_lam1w5_seed1,e_mse,d@level,False,-0.2924,,,0.2640,,,-0.2695,,,30000
family,pixel_mask,dae_lam1w5_seed1,e_mse,r_A@level,False,-0.2924,,,0.2640,,,-0.2695,,,30000
family,pixel_mask,dae_lam1w5_seed2,e_mse,b,False,-0.1298,,,0.4406,,,,,,30000
family,pixel_mask,dae_lam1w5_seed2,e_mse,g,False,0.4572,,,0.7150,,,0.4999,,,30000
family,pixel_mask,dae_lam1w5_seed2,e_mse,d,False,0.4150,,,0.6992,,,0.9110,,,30000
family,pixel_mask,dae_lam1w5_seed2,e_mse,r_A,False,0.3379,,,0.6599,,,0.8445,,,30000
family,pixel_mask,dae_lam1w5_seed2,e_mse,b@level,False,-0.7512,,,0.1582,,,-0.9076,,,30000
family,pixel_mask,dae_lam1w5_seed2,e_mse,g@level,False,0.7512,,,0.8418,,,0.9076,,,30000
family,pixel_mask,dae_lam1w5_seed2,e_mse,d@level,False,-0.2945,,,0.2605,,,-0.2667,,,30000
family,pixel_mask,dae_lam1w5_seed2,e_mse,r_A@level,False,-0.2945,,,0.2605,,,-0.2667,,,30000
family,box_mask,radial,e_mse,b,False,0.2580,,,0.5806,,,,,,20000
family,box_mask,radial,e_mse,g,True,,,,0.5000,,,,,,20000
family,box_mask,radial,e_mse,d,False,0.4035,,,0.7086,,,0.3519,,,20000
family,box_mask,radial,e_mse,r_A,False,0.2798,,,0.6353,,,0.1995,,,20000
family,box_mask,radial,e_mse,b@level,False,-0.5846,,,0.1761,,,-0.7305,,,20000
family,box_mask,radial,e_mse,g@level,True,,,,0.5000,,,,,,20000
family,box_mask,radial,e_mse,d@level,False,0.5846,,,0.8239,,,0.7305,,,20000
family,box_mask,radial,e_mse,r_A@level,False,-0.5846,,,0.1761,,,-0.7305,,,20000
family,box_mask,pca64,e_mse,b,False,0.2236,,,0.5756,,,,,,20000
family,box_mask,pca64,e_mse,g,True,,,,0.5000,,,,,,20000
family,box_mask,pca64,e_mse,d,False,0.5630,,,0.7289,,,0.5482,,,20000
family,box_mask,pca64,e_mse,r_A,False,0.3053,,,0.5858,,,0.2185,,,20000
family,box_mask,pca64,e_mse,b@level,False,-0.6103,,,0.1800,,,-0.7399,,,20000
family,box_mask,pca64,e_mse,g@level,True,,,,0.5000,,,,,,20000
family,box_mask,pca64,e_mse,d@level,False,-0.6103,,,0.1800,,,-0.7399,,,20000
family,box_mask,pca64,e_mse,r_A@level,False,-0.6103,,,0.1800,,,-0.7399,,,20000
family,box_mask,dae_lam0_seed0,e_mse,b,False,0.1957,,,0.5734,,,,,,20000
family,box_mask,dae_lam0_seed0,e_mse,g,False,0.5917,,,0.7583,,,0.5895,,,20000
family,box_mask,dae_lam0_seed0,e_mse,d,False,0.3638,,,0.6399,,,0.3129,,,20000
family,box_mask,dae_lam0_seed0,e_mse,r_A,False,0.2568,,,0.5857,,,0.1919,,,20000
family,box_mask,dae_lam0_seed0,e_mse,b@level,False,-0.6233,,,0.1781,,,-0.7397,,,20000
family,box_mask,dae_lam0_seed0,e_mse,g@level,False,0.6233,,,0.8219,,,0.7397,,,20000
family,box_mask,dae_lam0_seed0,e_mse,d@level,False,-0.6233,,,0.1781,,,-0.7397,,,20000
family,box_mask,dae_lam0_seed0,e_mse,r_A@level,False,-0.6233,,,0.1781,,,-0.7397,,,20000
family,box_mask,dae_lam0_seed1,e_mse,b,False,0.1991,,,0.5751,,,,,,20000
family,box_mask,dae_lam0_seed1,e_mse,g,False,0.5916,,,0.7581,,,0.5803,,,20000
family,box_mask,dae_lam0_seed1,e_mse,d,False,0.3791,,,0.6461,,,0.3294,,,20000
family,box_mask,dae_lam0_seed1,e_mse,r_A,False,0.2830,,,0.5979,,,0.2196,,,20000
family,box_mask,dae_lam0_seed1,e_mse,b@level,False,-0.6197,,,0.1792,,,-0.7375,,,20000
family,box_mask,dae_lam0_seed1,e_mse,g@level,False,0.6197,,,0.8208,,,0.7375,,,20000
family,box_mask,dae_lam0_seed1,e_mse,d@level,False,-0.6197,,,0.1792,,,-0.7375,,,20000
family,box_mask,dae_lam0_seed1,e_mse,r_A@level,False,-0.6197,,,0.1792,,,-0.7375,,,20000
family,box_mask,dae_lam0_seed2,e_mse,b,False,0.2054,,,0.5821,,,,,,20000
family,box_mask,dae_lam0_seed2,e_mse,g,False,0.5870,,,0.7488,,,0.5685,,,20000
family,box_mask,dae_lam0_seed2,e_mse,d,False,0.4631,,,0.7000,,,0.4258,,,20000
family,box_mask,dae_lam0_seed2,e_mse,r_A,False,0.3850,,,0.6610,,,0.3336,,,20000
family,box_mask,dae_lam0_seed2,e_mse,b@level,False,-0.6191,,,0.1829,,,-0.7400,,,20000
family,box_mask,dae_lam0_seed2,e_mse,g@level,False,0.6191,,,0.8171,,,0.7400,,,20000
family,box_mask,dae_lam0_seed2,e_mse,d@level,False,0.6191,,,0.8171,,,0.7400,,,20000
family,box_mask,dae_lam0_seed2,e_mse,r_A@level,False,-0.6191,,,0.1829,,,-0.7400,,,20000
family,box_mask,dae_lam1_seed0,e_mse,b,False,0.4999,,,0.8596,,,,,,20000
family,box_mask,dae_lam1_seed0,e_mse,g,False,0.5122,,,0.7328,,,0.5963,,,20000
family,box_mask,dae_lam1_seed0,e_mse,d,False,0.8163,,,0.9439,,,0.7996,,,20000
family,box_mask,dae_lam1_seed0,e_mse,r_A,False,0.8078,,,0.9363,,,0.7334,,,20000
family,box_mask,dae_lam1_seed0,e_mse,b@level,False,-0.0000,,,0.5000,,,-0.1970,,,20000
family,box_mask,dae_lam1_seed0,e_mse,g@level,False,0.0000,,,0.5000,,,0.1970,,,20000
family,box_mask,dae_lam1_seed0,e_mse,d@level,False,0.0000,,,0.5000,,,0.1970,,,20000
family,box_mask,dae_lam1_seed0,e_mse,r_A@level,False,-0.0000,,,0.5000,,,-0.1970,,,20000
family,box_mask,dae_lam1w5_seed0,e_mse,b,False,0.2127,,,0.5812,,,,,,20000
family,box_mask,dae_lam1w5_seed0,e_mse,g,False,0.6752,,,0.7896,,,0.6809,,,20000
family,box_mask,dae_lam1w5_seed0,e_mse,d,False,0.4710,,,0.6918,,,0.4347,,,20000
family,box_mask,dae_lam1w5_seed0,e_mse,r_A,False,0.3469,,,0.6239,,,0.2834,,,20000
family,box_mask,dae_lam1w5_seed0,e_mse,b@level,False,-0.6050,,,0.1889,,,-0.7286,,,20000
family,box_mask,dae_lam1w5_seed0,e_mse,g@level,False,0.6050,,,0.8111,,,0.7286,,,20000
family,box_mask,dae_lam1w5_seed0,e_mse,d@level,False,-0.6050,,,0.1889,,,-0.7286,,,20000
family,box_mask,dae_lam1w5_seed0,e_mse,r_A@level,False,-0.6050,,,0.1889,,,-0.7286,,,20000
family,box_mask,dae_lam1w5_seed1,e_mse,b,False,0.1891,,,0.5734,,,,,,20000
family,box_mask,dae_lam1w5_seed1,e_mse,g,False,0.6792,,,0.7941,,,0.6890,,,20000
family,box_mask,dae_lam1w5_seed1,e_mse,d,False,0.4952,,,0.6971,,,0.4759,,,20000
family,box_mask,dae_lam1w5_seed1,e_mse,r_A,False,0.3753,,,0.6362,,,0.3302,,,20000
family,box_mask,dae_lam1w5_seed1,e_mse,b@level,False,-0.6103,,,0.1851,,,-0.7224,,,20000
family,box_mask,dae_lam1w5_seed1,e_mse,g@level,False,0.6103,,,0.8149,,,0.7224,,,20000
family,box_mask,dae_lam1w5_seed1,e_mse,d@level,False,0.6103,,,0.8149,,,0.7224,,,20000
family,box_mask,dae_lam1w5_seed1,e_mse,r_A@level,False,-0.6103,,,0.1851,,,-0.7224,,,20000
family,box_mask,dae_lam1w5_seed2,e_mse,b,False,0.2206,,,0.5900,,,,,,20000
family,box_mask,dae_lam1w5_seed2,e_mse,g,False,0.6891,,,0.8075,,,0.6915,,,20000
family,box_mask,dae_lam1w5_seed2,e_mse,d,False,0.5352,,,0.7271,,,0.5056,,,20000
family,box_mask,dae_lam1w5_seed2,e_mse,r_A,False,0.4362,,,0.6814,,,0.3859,,,20000
family,box_mask,dae_lam1w5_seed2,e_mse,b@level,False,-0.6007,,,0.1924,,,-0.7280,,,20000
family,box_mask,dae_lam1w5_seed2,e_mse,g@level,False,0.6007,,,0.8076,,,0.7280,,,20000
family,box_mask,dae_lam1w5_seed2,e_mse,d@level,False,0.6007,,,0.8076,,,0.7280,,,20000
family,box_mask,dae_lam1w5_seed2,e_mse,r_A@level,False,-0.6007,,,0.1924,,,-0.7280,,,20000
all,all,radial,e_mse,b,False,-0.1006,,,0.4110,,,,,,130000
all,all,radial,e_mse,g,True,,,,0.5000,,,,,,130000
all,all,radial,e_mse,d,False,0.3104,,,0.6255,,,0.3582,,,130000
all,all,radial,e_mse,r_A,False,0.0515,,,0.4789,,,0.1146,,,130000
all,all,radial,e_mse,b@level,False,-0.2491,,,0.3217,,,-0.2293,,,130000
all,all,radial,e_mse,g@level,True,,,,0.5000,,,,,,130000
all,all,radial,e_mse,d@level,False,0.1706,,,0.5175,,,0.1967,,,130000
all,all,radial,e_mse,r_A@level,False,-0.1153,,,0.3592,,,-0.0800,,,130000
all,all,pca64,e_mse,b,False,-0.1613,,,0.3441,,,,,,130000
all,all,pca64,e_mse,g,True,,,,0.5000,,,,,,130000
all,all,pca64,e_mse,d,False,0.2360,,,0.6167,,,0.2476,,,130000
all,all,pca64,e_mse,r_A,False,0.0972,,,0.5104,,,0.1462,,,130000
all,all,pca64,e_mse,b@level,False,-0.5794,,,0.1017,,,-0.5745,,,130000
all,all,pca64,e_mse,g@level,True,,,,0.5000,,,,,,130000
all,all,pca64,e_mse,d@level,False,0.1062,,,0.5492,,,0.0953,,,130000
all,all,pca64,e_mse,r_A@level,False,-0.0300,,,0.4575,,,-0.0210,,,130000
all,all,dae_lam0_seed0,e_mse,b,False,-0.2700,,,0.3153,,,,,,130000
all,all,dae_lam0_seed0,e_mse,g,False,0.4905,,,0.6494,,,0.6328,,,130000
all,all,dae_lam0_seed0,e_mse,d,False,0.0773,,,0.5214,,,0.1419,,,130000
all,all,dae_lam0_seed0,e_mse,r_A,False,0.0073,,,0.4928,,,0.0665,,,130000
all,all,dae_lam0_seed0,e_mse,b@level,False,-0.7049,,,0.0692,,,-0.6782,,,130000
all,all,dae_lam0_seed0,e_mse,g@level,False,0.4573,,,0.6454,,,0.4631,,,130000
all,all,dae_lam0_seed0,e_mse,d@level,False,0.0184,,,0.5023,,,0.0068,,,130000
all,all,dae_lam0_seed0,e_mse,r_A@level,False,-0.0715,,,0.4778,,,-0.0769,,,130000
all,all,dae_lam0_seed1,e_mse,b,False,-0.2657,,,0.3154,,,,,,130000
all,all,dae_lam0_seed1,e_mse,g,False,0.5393,,,0.6790,,,0.6425,,,130000
all,all,dae_lam0_seed1,e_mse,d,False,0.0939,,,0.5266,,,0.1560,,,130000
all,all,dae_lam0_seed1,e_mse,r_A,False,0.0179,,,0.4932,,,0.0760,,,130000
all,all,dae_lam0_seed1,e_mse,b@level,False,-0.6958,,,0.0712,,,-0.6691,,,130000
all,all,dae_lam0_seed1,e_mse,g@level,False,0.5122,,,0.6812,,,0.5078,,,130000
all,all,dae_lam0_seed1,e_mse,d@level,False,0.0253,,,0.5031,,,0.0141,,,130000
